Loading feature files...
SOS: 408
EOS: 599
All scenes loaded.
Hyperparameters: Namespace(LR=0.01, alternatives=1, batch_size=100, dec='LSTM', dropout=0.0, epochs=20, hidden_sz=50, log_interval=10, model='s0', no_cuda=False, seed=1)
Speaker0:  Listener0Model(
  (scene_encoder): LinearSceneEncoder(
    (fc): Linear(in_features=280, out_features=50)
  )
  (string_encoder): LinearStringEncoder(
    (fc): Linear(in_features=2713, out_features=50)
  )
  (scorer): MLPScorer(
    (linear_4): Linear(in_features=50, out_features=50)
    (linear_5): Linear(in_features=50, out_features=50)
    (linear_3): Linear(in_features=50, out_features=1)
  )
)
> /home/sxu/cs287/Final/model.py(265)forward()
-> batch_size = len(scene_enc)
(Pdb) (Pdb) Epoch [1/20], Step[0/483], loss: 7.8665
Epoch [11/20], Step[310/483], loss: 0.0000
Epoch [11/20], Step[320/483], loss: 0.0000
Epoch [11/20], Step[330/483], loss: 0.0000
Epoch [11/20], Step[340/483], loss: 0.0000
Epoch [11/20], Step[350/483], loss: 0.0000
Epoch [11/20], Step[360/483], loss: 0.0000
Epoch [11/20], Step[370/483], loss: 0.0000
Epoch [11/20], Step[380/483], loss: 0.0000
Epoch [11/20], Step[390/483], loss: 0.0000
Epoch [11/20], Step[400/483], loss: 0.0000
Epoch [11/20], Step[410/483], loss: 0.0000
Epoch [11/20], Step[420/483], loss: 0.0000
Epoch [11/20], Step[430/483], loss: 0.0000
Epoch [11/20], Step[440/483], loss: 0.0000
Epoch [11/20], Step[450/483], loss: 0.0000
Epoch [11/20], Step[460/483], loss: 0.0000
Epoch [11/20], Step[470/483], loss: 0.0000
Epoch [11/20], Step[480/483], loss: 0.0000
====> Epoch 11: Training loss: 0.0171
Epoch [12/20], Step[0/483], loss: 0.0000
Epoch [12/20], Step[10/483], loss: 0.0000
Epoch [12/20], Step[20/483], loss: 0.0000
Epoch [12/20], Step[30/483], loss: 0.0000
Epoch [12/20], Step[40/483], loss: 0.0000
Epoch [12/20], Step[50/483], loss: 0.0000
Epoch [12/20], Step[60/483], loss: 0.0000
Epoch [12/20], Step[70/483], loss: 0.0000
Epoch [12/20], Step[80/483], loss: 0.0001
Epoch [12/20], Step[90/483], loss: 0.0000
Epoch [12/20], Step[100/483], loss: 0.0000
Epoch [12/20], Step[110/483], loss: 0.0000
Epoch [12/20], Step[120/483], loss: 0.0000
Epoch [12/20], Step[130/483], loss: 0.0000
Epoch [12/20], Step[140/483], loss: 0.0000
Epoch [12/20], Step[150/483], loss: 0.0000
Epoch [12/20], Step[160/483], loss: 0.0000
Epoch [12/20], Step[170/483], loss: 0.0000
Epoch [12/20], Step[180/483], loss: 0.0000
Epoch [12/20], Step[190/483], loss: 0.0000
Epoch [12/20], Step[200/483], loss: 0.0000
Epoch [12/20], Step[210/483], loss: 0.0000
Epoch [12/20], Step[220/483], loss: 0.0000
Epoch [12/20], Step[230/483], loss: 0.0000
Epoch [12/20], Step[240/483], loss: 0.0000
Epoch [12/20], Step[250/483], loss: 0.0000
Epoch [12/20], Step[260/483], loss: 0.0000
Epoch [12/20], Step[270/483], loss: 0.0000
Epoch [12/20], Step[280/483], loss: 0.0000
Epoch [12/20], Step[290/483], loss: 0.0000
Epoch [12/20], Step[300/483], loss: 0.0000
Epoch [12/20], Step[310/483], loss: 0.0000
Epoch [12/20], Step[320/483], loss: 0.0000
Epoch [12/20], Step[330/483], loss: 0.0000
Epoch [12/20], Step[340/483], loss: 0.0000
Epoch [12/20], Step[350/483], loss: 0.0000
Epoch [12/20], Step[360/483], loss: 0.0000
Epoch [12/20], Step[370/483], loss: 0.0000
Epoch [12/20], Step[380/483], loss: 0.0000
Epoch [12/20], Step[390/483], loss: 0.0000
Epoch [12/20], Step[400/483], loss: 0.0000
Epoch [12/20], Step[410/483], loss: 0.0000
Epoch [12/20], Step[420/483], loss: 0.0000
Epoch [12/20], Step[430/483], loss: 0.0000
Epoch [12/20], Step[440/483], loss: 0.0000
Epoch [12/20], Step[450/483], loss: 0.0000
Epoch [12/20], Step[460/483], loss: 0.0000
Epoch [12/20], Step[470/483], loss: 0.0000
Epoch [12/20], Step[480/483], loss: 0.0000
====> Epoch 12: Training loss: 0.0130
Epoch [13/20], Step[0/483], loss: 0.0000
Epoch [13/20], Step[10/483], loss: 0.0000
Epoch [13/20], Step[20/483], loss: 0.0000
Epoch [13/20], Step[30/483], loss: 0.0000
Epoch [13/20], Step[40/483], loss: 0.0000
Epoch [13/20], Step[50/483], loss: 0.0000
Epoch [13/20], Step[60/483], loss: 0.0000
Epoch [13/20], Step[70/483], loss: 0.0000
Epoch [13/20], Step[80/483], loss: 0.0000
Epoch [13/20], Step[90/483], loss: 0.0000
Epoch [13/20], Step[100/483], loss: 0.0000
Epoch [13/20], Step[110/483], loss: 0.0000
Epoch [13/20], Step[120/483], loss: 0.0000
Epoch [13/20], Step[130/483], loss: 0.0000
Epoch [13/20], Step[140/483], loss: 0.0000
Epoch [13/20], Step[150/483], loss: 0.0000
Epoch [13/20], Step[160/483], loss: 0.0000
Epoch [13/20], Step[170/483], loss: 0.0000
Epoch [13/20], Step[180/483], loss: 0.0000
Epoch [13/20], Step[190/483], loss: 0.0000
Epoch [13/20], Step[200/483], loss: 0.0000
Epoch [13/20], Step[210/483], loss: 0.0000
Epoch [13/20], Step[220/483], loss: 0.0000
Epoch [13/20], Step[230/483], loss: 0.0000
Epoch [13/20], Step[240/483], loss: 0.0000
Epoch [13/20], Step[250/483], loss: 0.0000
Epoch [13/20], Step[260/483], loss: 0.0000
Epoch [13/20], Step[270/483], loss: 0.0000
Epoch [13/20], Step[280/483], loss: 0.0000
Epoch [13/20], Step[290/483], loss: 0.0000
Epoch [13/20], Step[300/483], loss: 0.0000
Epoch [13/20], Step[310/483], loss: 0.0000
Epoch [13/20], Step[320/483], loss: 0.0000
Epoch [13/20], Step[330/483], loss: 0.0000
Epoch [13/20], Step[340/483], loss: 0.0000
Epoch [13/20], Step[350/483], loss: 0.0000
Epoch [13/20], Step[360/483], loss: 0.0000
Epoch [13/20], Step[370/483], loss: 0.0000
Epoch [13/20], Step[380/483], loss: 0.0000
Epoch [13/20], Step[390/483], loss: 0.0000
Epoch [13/20], Step[400/483], loss: 0.0000
Epoch [13/20], Step[410/483], loss: 0.0000
Epoch [13/20], Step[420/483], loss: 0.0000
Epoch [13/20], Step[430/483], loss: 0.0000
Epoch [13/20], Step[440/483], loss: 0.0000
Epoch [13/20], Step[450/483], loss: 0.0000
Epoch [13/20], Step[460/483], loss: 0.0000
Epoch [13/20], Step[470/483], loss: 0.0000
Epoch [13/20], Step[480/483], loss: 0.0000
====> Epoch 13: Training loss: 0.0099
Epoch [14/20], Step[0/483], loss: 0.0000
Epoch [14/20], Step[10/483], loss: 0.0000
Epoch [14/20], Step[20/483], loss: 0.0000
Epoch [14/20], Step[30/483], loss: 0.0000
Epoch [14/20], Step[40/483], loss: 0.0000
Epoch [14/20], Step[50/483], loss: 0.0000
Epoch [14/20], Step[60/483], loss: 0.0000
Epoch [14/20], Step[70/483], loss: 0.0000
Epoch [14/20], Step[80/483], loss: 0.0000
Epoch [14/20], Step[90/483], loss: 0.0000
Epoch [14/20], Step[100/483], loss: 0.0000
Epoch [14/20], Step[110/483], loss: 0.0000
Epoch [14/20], Step[120/483], loss: 0.0000
Epoch [14/20], Step[130/483], loss: 0.0000
Epoch [14/20], Step[140/483], loss: 0.0000
Epoch [14/20], Step[150/483], loss: 0.0000
Epoch [14/20], Step[160/483], loss: 0.0000
Epoch [14/20], Step[170/483], loss: 0.0000
Epoch [14/20], Step[180/483], loss: 0.0000
Epoch [14/20], Step[190/483], loss: 0.0000
Epoch [14/20], Step[200/483], loss: 0.0000
Epoch [14/20], Step[210/483], loss: 0.0000
Epoch [14/20], Step[220/483], loss: 0.0000
Epoch [14/20], Step[230/483], loss: 0.0000
Epoch [14/20], Step[240/483], loss: 0.0000
Epoch [14/20], Step[250/483], loss: 0.0000
Epoch [14/20], Step[260/483], loss: 0.0000
Epoch [14/20], Step[270/483], loss: 0.0000
Epoch [14/20], Step[280/483], loss: 0.0000
Epoch [14/20], Step[290/483], loss: 0.0000
Epoch [14/20], Step[300/483], loss: 0.0000
Epoch [14/20], Step[310/483], loss: 0.0000
Epoch [14/20], Step[320/483], loss: 0.0000
Epoch [14/20], Step[330/483], loss: 0.0000
Epoch [14/20], Step[340/483], loss: 0.0000
Epoch [14/20], Step[350/483], loss: 0.0000
Epoch [14/20], Step[360/483], loss: 0.0000
Epoch [14/20], Step[370/483], loss: 0.0000
Epoch [14/20], Step[380/483], loss: 0.0000
Epoch [14/20], Step[390/483], loss: 0.0000
Epoch [14/20], Step[400/483], loss: 0.0000
Epoch [14/20], Step[410/483], loss: 0.0000
Epoch [14/20], Step[420/483], loss: 0.0000
Epoch [14/20], Step[430/483], loss: 0.0000
Epoch [14/20], Step[440/483], loss: 0.0000
Epoch [14/20], Step[450/483], loss: 0.0000
Epoch [14/20], Step[460/483], loss: 0.0000
Epoch [14/20], Step[470/483], loss: 0.0000
Epoch [14/20], Step[480/483], loss: 0.0000
====> Epoch 14: Training loss: 0.0076
Epoch [15/20], Step[0/483], loss: 0.0000
Epoch [15/20], Step[10/483], loss: 0.0000
Epoch [15/20], Step[20/483], loss: 0.0000
Epoch [15/20], Step[30/483], loss: 0.0000
Epoch [15/20], Step[40/483], loss: 0.0000
Epoch [15/20], Step[50/483], loss: 0.0000
Epoch [15/20], Step[60/483], loss: 0.0000
Epoch [15/20], Step[70/483], loss: 0.0000
Epoch [15/20], Step[80/483], loss: 0.0000
Epoch [15/20], Step[90/483], loss: 0.0000
Epoch [15/20], Step[100/483], loss: 0.0000
Epoch [15/20], Step[110/483], loss: 0.0000
Epoch [15/20], Step[120/483], loss: 0.0000
Epoch [15/20], Step[130/483], loss: 0.0000
Epoch [15/20], Step[140/483], loss: 0.0000
Epoch [15/20], Step[150/483], loss: 0.0000
Epoch [15/20], Step[160/483], loss: 0.0000
Epoch [15/20], Step[170/483], loss: 0.0000
Epoch [15/20], Step[180/483], loss: 0.0000
Epoch [15/20], Step[190/483], loss: 0.0000
Epoch [15/20], Step[200/483], loss: 0.0000
Epoch [15/20], Step[210/483], loss: 0.0000
Epoch [15/20], Step[220/483], loss: 0.0000
Epoch [15/20], Step[230/483], loss: 0.0000
Epoch [15/20], Step[240/483], loss: 0.0000
Epoch [15/20], Step[250/483], loss: 0.0000
Epoch [15/20], Step[260/483], loss: 0.0000
Epoch [15/20], Step[270/483], loss: 0.0000
Epoch [15/20], Step[280/483], loss: 0.0000
Epoch [15/20], Step[290/483], loss: 0.0000
Epoch [15/20], Step[300/483], loss: 0.0000
Epoch [15/20], Step[310/483], loss: 0.0000
Epoch [15/20], Step[320/483], loss: 0.0000
Epoch [15/20], Step[330/483], loss: 0.0000
Epoch [15/20], Step[340/483], loss: 0.0000
Epoch [15/20], Step[350/483], loss: 0.0000
Epoch [15/20], Step[360/483], loss: 0.0000
Epoch [15/20], Step[370/483], loss: 0.0000
Epoch [15/20], Step[380/483], loss: 0.0000
Epoch [15/20], Step[390/483], loss: 0.0000
Epoch [15/20], Step[400/483], loss: 0.0000
Epoch [15/20], Step[410/483], loss: 0.0000
Epoch [15/20], Step[420/483], loss: 0.0000
Epoch [15/20], Step[430/483], loss: 0.0000
Epoch [15/20], Step[440/483], loss: 0.0000
Epoch [15/20], Step[450/483], loss: 0.0000
Epoch [15/20], Step[460/483], loss: 0.0000
Epoch [15/20], Step[470/483], loss: 0.0000
Epoch [15/20], Step[480/483], loss: 0.0000
====> Epoch 15: Training loss: 0.0059
Epoch [16/20], Step[0/483], loss: 0.0000
Epoch [16/20], Step[10/483], loss: 0.0000
Epoch [16/20], Step[20/483], loss: 0.0000
Epoch [16/20], Step[30/483], loss: 0.0000
Epoch [16/20], Step[40/483], loss: 0.0000
Epoch [16/20], Step[50/483], loss: 0.0000
Epoch [16/20], Step[60/483], loss: 0.0000
Epoch [16/20], Step[70/483], loss: 0.0000
Epoch [16/20], Step[80/483], loss: 0.0000
Epoch [16/20], Step[90/483], loss: 0.0000
Epoch [16/20], Step[100/483], loss: 0.0000
Epoch [16/20], Step[110/483], loss: 0.0000
Epoch [16/20], Step[120/483], loss: 0.0000
Epoch [16/20], Step[130/483], loss: 0.0000
Epoch [16/20], Step[140/483], loss: 0.0000
Epoch [16/20], Step[150/483], loss: 0.0000
Epoch [16/20], Step[160/483], loss: 0.0000
Epoch [16/20], Step[170/483], loss: 0.0000
Epoch [16/20], Step[180/483], loss: 0.0000
Epoch [16/20], Step[190/483], loss: 0.0000
Epoch [16/20], Step[200/483], loss: 0.0000
Epoch [16/20], Step[210/483], loss: 0.0000
Epoch [16/20], Step[220/483], loss: 0.0000
Epoch [16/20], Step[230/483], loss: 0.0000
Epoch [16/20], Step[240/483], loss: 0.0000
Epoch [16/20], Step[250/483], loss: 0.0000
Epoch [16/20], Step[260/483], loss: 0.0000
Epoch [16/20], Step[270/483], loss: 0.0000
Epoch [16/20], Step[280/483], loss: 0.0000
Epoch [16/20], Step[290/483], loss: 0.0000
Epoch [16/20], Step[300/483], loss: 0.0000
Epoch [16/20], Step[310/483], loss: 0.0000
Epoch [16/20], Step[320/483], loss: 0.0000
Epoch [16/20], Step[330/483], loss: 0.0000
Epoch [16/20], Step[340/483], loss: 0.0000
Epoch [16/20], Step[350/483], loss: 0.0000
Epoch [16/20], Step[360/483], loss: 0.0000
Epoch [16/20], Step[370/483], loss: 0.0000
Epoch [16/20], Step[380/483], loss: 0.0000
Epoch [16/20], Step[390/483], loss: 0.0000
Epoch [16/20], Step[400/483], loss: 0.0000
Epoch [16/20], Step[410/483], loss: 0.0000
Epoch [16/20], Step[420/483], loss: 0.0000
Epoch [16/20], Step[430/483], loss: 0.0000
Epoch [16/20], Step[440/483], loss: 0.0000
Epoch [16/20], Step[450/483], loss: 0.0000
Epoch [16/20], Step[460/483], loss: 0.0000
Epoch [16/20], Step[470/483], loss: 0.0000
Epoch [16/20], Step[480/483], loss: 0.0000
====> Epoch 16: Training loss: 0.0046
Epoch [17/20], Step[0/483], loss: 0.0000
Epoch [17/20], Step[10/483], loss: 0.0000
Epoch [17/20], Step[20/483], loss: 0.0000
Epoch [17/20], Step[30/483], loss: 0.0000
Epoch [17/20], Step[40/483], loss: 0.0000
Epoch [17/20], Step[50/483], loss: 0.0000
Epoch [17/20], Step[60/483], loss: 0.0000
Epoch [17/20], Step[70/483], loss: 0.0000
Epoch [17/20], Step[80/483], loss: 0.0000
Epoch [17/20], Step[90/483], loss: 0.0000
Epoch [17/20], Step[100/483], loss: 0.0000
Epoch [17/20], Step[110/483], loss: 0.0000
Epoch [17/20], Step[120/483], loss: 0.0000
Epoch [17/20], Step[130/483], loss: 0.0000
Epoch [17/20], Step[140/483], loss: 0.0000
Epoch [17/20], Step[150/483], loss: 0.0000
Epoch [17/20], Step[160/483], loss: 0.0000
Epoch [17/20], Step[170/483], loss: 0.0000
Epoch [17/20], Step[180/483], loss: 0.0000
Epoch [17/20], Step[190/483], loss: 0.0000
Epoch [17/20], Step[200/483], loss: 0.0000
Epoch [17/20], Step[210/483], loss: 0.0000
Epoch [17/20], Step[220/483], loss: 0.0000
Epoch [17/20], Step[230/483], loss: 0.0000
Epoch [17/20], Step[240/483], loss: 0.0000
Epoch [17/20], Step[250/483], loss: 0.0000
Epoch [17/20], Step[260/483], loss: 0.0000
Epoch [17/20], Step[270/483], loss: 0.0000
Epoch [17/20], Step[280/483], loss: 0.0000
Epoch [17/20], Step[290/483], loss: 0.0000
Epoch [17/20], Step[300/483], loss: 0.0000
Epoch [17/20], Step[310/483], loss: 0.0000
Epoch [17/20], Step[320/483], loss: 0.0000
Epoch [17/20], Step[330/483], loss: 0.0000
Epoch [17/20], Step[340/483], loss: 0.0000
Epoch [17/20], Step[350/483], loss: 0.0000
Epoch [17/20], Step[360/483], loss: 0.0000
Epoch [17/20], Step[370/483], loss: 0.0000
Epoch [17/20], Step[380/483], loss: 0.0000
Epoch [17/20], Step[390/483], loss: 0.0000
Epoch [17/20], Step[400/483], loss: 0.0000
Epoch [17/20], Step[410/483], loss: 0.0000
Epoch [17/20], Step[420/483], loss: 0.0000
Epoch [17/20], Step[430/483], loss: 0.0000
Epoch [17/20], Step[440/483], loss: 0.0000
Epoch [17/20], Step[450/483], loss: 0.0000
Epoch [17/20], Step[460/483], loss: 0.0000
Epoch [17/20], Step[470/483], loss: 0.0000
Epoch [17/20], Step[480/483], loss: 0.0000
====> Epoch 17: Training loss: 0.0035
Epoch [18/20], Step[0/483], loss: 0.0000
Epoch [18/20], Step[10/483], loss: 0.0000
Epoch [18/20], Step[20/483], loss: 0.0000
Epoch [18/20], Step[30/483], loss: 0.0000
Epoch [18/20], Step[40/483], loss: 0.0000
Epoch [18/20], Step[50/483], loss: 0.0000
Epoch [18/20], Step[60/483], loss: 0.0000
Epoch [18/20], Step[70/483], loss: 0.0000
Epoch [18/20], Step[80/483], loss: 0.0000
Epoch [18/20], Step[90/483], loss: 0.0000
Epoch [18/20], Step[100/483], loss: 0.0000
Epoch [18/20], Step[110/483], loss: 0.0000
Epoch [18/20], Step[120/483], loss: 0.0000
Epoch [18/20], Step[130/483], loss: 0.0000
Epoch [18/20], Step[140/483], loss: 0.0000
Epoch [18/20], Step[150/483], loss: 0.0000
Epoch [18/20], Step[160/483], loss: 0.0000
Epoch [18/20], Step[170/483], loss: 0.0000
Epoch [18/20], Step[180/483], loss: 0.0000
Epoch [18/20], Step[190/483], loss: 0.0000
Epoch [18/20], Step[200/483], loss: 0.0000
Epoch [18/20], Step[210/483], loss: 0.0000
Epoch [18/20], Step[220/483], loss: 0.0000
Epoch [18/20], Step[230/483], loss: 0.0000
Epoch [18/20], Step[240/483], loss: 0.0000
Epoch [18/20], Step[250/483], loss: 0.0000
Epoch [18/20], Step[260/483], loss: 0.0000
Epoch [18/20], Step[270/483], loss: 0.0000
Epoch [18/20], Step[280/483], loss: 0.0000
Epoch [18/20], Step[290/483], loss: 0.0000
Epoch [18/20], Step[300/483], loss: 0.0000
Epoch [18/20], Step[310/483], loss: 0.0000
Epoch [18/20], Step[320/483], loss: 0.0000
Epoch [18/20], Step[330/483], loss: 0.0000
Epoch [18/20], Step[340/483], loss: 0.0000
Epoch [18/20], Step[350/483], loss: 0.0000
Epoch [18/20], Step[360/483], loss: 0.0000
Epoch [18/20], Step[370/483], loss: 0.0000
Epoch [18/20], Step[380/483], loss: 0.0000
Epoch [18/20], Step[390/483], loss: 0.0000
Epoch [18/20], Step[400/483], loss: 0.0000
Epoch [18/20], Step[410/483], loss: 0.0000
Epoch [18/20], Step[420/483], loss: 0.0000
Epoch [18/20], Step[430/483], loss: 0.0000
Epoch [18/20], Step[440/483], loss: 0.0000
Epoch [18/20], Step[450/483], loss: 0.0000
Epoch [18/20], Step[460/483], loss: 0.0000
Epoch [18/20], Step[470/483], loss: 0.0000
Epoch [18/20], Step[480/483], loss: 0.0000
====> Epoch 18: Training loss: 0.0027
Epoch [19/20], Step[0/483], loss: 0.0000
Epoch [19/20], Step[10/483], loss: 0.0000
Epoch [19/20], Step[20/483], loss: 0.0000
Epoch [19/20], Step[30/483], loss: 0.0000
Epoch [19/20], Step[40/483], loss: 0.0000
Epoch [19/20], Step[50/483], loss: 0.0000
Epoch [19/20], Step[60/483], loss: 0.0000
Epoch [19/20], Step[70/483], loss: 0.0000
Epoch [19/20], Step[80/483], loss: 0.0000
Epoch [19/20], Step[90/483], loss: 0.0000
Epoch [19/20], Step[100/483], loss: 0.0000
Epoch [19/20], Step[110/483], loss: 0.0000
Epoch [19/20], Step[120/483], loss: 0.0000
Epoch [19/20], Step[130/483], loss: 0.0000
Epoch [19/20], Step[140/483], loss: 0.0000
Epoch [19/20], Step[150/483], loss: 0.0000
Epoch [19/20], Step[160/483], loss: 0.0000
Epoch [19/20], Step[170/483], loss: 0.0000
Epoch [19/20], Step[180/483], loss: 0.0000
Epoch [19/20], Step[190/483], loss: 0.0000
Epoch [19/20], Step[200/483], loss: 0.0000
Epoch [19/20], Step[210/483], loss: 0.0000
Epoch [19/20], Step[220/483], loss: 0.0000
Epoch [19/20], Step[230/483], loss: 0.0000
Epoch [19/20], Step[240/483], loss: 0.0000
Epoch [19/20], Step[250/483], loss: 0.0000
Epoch [19/20], Step[260/483], loss: 0.0000
Epoch [19/20], Step[270/483], loss: 0.0000
Epoch [19/20], Step[280/483], loss: 0.0000
Epoch [19/20], Step[290/483], loss: 0.0000
Epoch [19/20], Step[300/483], loss: 0.0000
Epoch [19/20], Step[310/483], loss: 0.0000
Epoch [19/20], Step[320/483], loss: 0.0000
Epoch [19/20], Step[330/483], loss: 0.0000
Epoch [19/20], Step[340/483], loss: 0.0000
Epoch [19/20], Step[350/483], loss: 0.0000
Epoch [19/20], Step[360/483], loss: 0.0000
Epoch [19/20], Step[370/483], loss: 0.0000
Epoch [19/20], Step[380/483], loss: 0.0000
Epoch [19/20], Step[390/483], loss: 0.0000
Epoch [19/20], Step[400/483], loss: 0.0000
Epoch [19/20], Step[410/483], loss: 0.0000
Epoch [19/20], Step[420/483], loss: 0.0000
Epoch [19/20], Step[430/483], loss: 0.0000
Epoch [19/20], Step[440/483], loss: 0.0000
Epoch [19/20], Step[450/483], loss: 0.0000
Epoch [19/20], Step[460/483], loss: 0.0000
Epoch [19/20], Step[470/483], loss: 0.0000
Epoch [19/20], Step[480/483], loss: 0.0000
====> Epoch 19: Training loss: 0.0021
Epoch [20/20], Step[0/483], loss: 0.0000
Epoch [20/20], Step[10/483], loss: 0.0000
Epoch [20/20], Step[20/483], loss: 0.0000
Epoch [20/20], Step[30/483], loss: 0.0000
Epoch [20/20], Step[40/483], loss: 0.0000
Epoch [20/20], Step[50/483], loss: 0.0000
Epoch [20/20], Step[60/483], loss: 0.0000
Epoch [20/20], Step[70/483], loss: 0.0000
Epoch [20/20], Step[80/483], loss: 0.0000
Epoch [20/20], Step[90/483], loss: 0.0000
Epoch [20/20], Step[100/483], loss: 0.0000
Epoch [20/20], Step[110/483], loss: 0.0000
Epoch [20/20], Step[120/483], loss: 0.0000
Epoch [20/20], Step[130/483], loss: 0.0000
Epoch [20/20], Step[140/483], loss: 0.0000
Epoch [20/20], Step[150/483], loss: 0.0000
Epoch [20/20], Step[160/483], loss: 0.0000
Epoch [20/20], Step[170/483], loss: 0.0000
Epoch [20/20], Step[180/483], loss: 0.0000
Epoch [20/20], Step[190/483], loss: 0.0000
Epoch [20/20], Step[200/483], loss: 0.0000
Epoch [20/20], Step[210/483], loss: 0.0000
Epoch [20/20], Step[220/483], loss: 0.0000
Epoch [20/20], Step[230/483], loss: 0.0000
Epoch [20/20], Step[240/483], loss: 0.0000
Epoch [20/20], Step[250/483], loss: 0.0000
Epoch [20/20], Step[260/483], loss: 0.0000
Epoch [20/20], Step[270/483], loss: 0.0000
Epoch [20/20], Step[280/483], loss: 0.0000
Epoch [20/20], Step[290/483], loss: 0.0000
Epoch [20/20], Step[300/483], loss: 0.0000
Epoch [20/20], Step[310/483], loss: 0.0000
Epoch [20/20], Step[320/483], loss: 0.0000
Epoch [20/20], Step[330/483], loss: 0.0000
Epoch [20/20], Step[340/483], loss: 0.0000
Epoch [20/20], Step[350/483], loss: 0.0000
Epoch [20/20], Step[360/483], loss: 0.0000
Epoch [20/20], Step[370/483], loss: 0.0000
Epoch [20/20], Step[380/483], loss: 0.0000
Epoch [20/20], Step[390/483], loss: 0.0000
Epoch [20/20], Step[400/483], loss: 0.0000
Epoch [20/20], Step[410/483], loss: 0.0000
Epoch [20/20], Step[420/483], loss: 0.0000
Epoch [20/20], Step[430/483], loss: 0.0000
Epoch [20/20], Step[440/483], loss: 0.0000
Epoch [20/20], Step[450/483], loss: 0.0000
Epoch [20/20], Step[460/483], loss: 0.0000
Epoch [20/20], Step[470/483], loss: 0.0000
Epoch [20/20], Step[480/483], loss: 0.0000
====> Epoch 20: Training loss: 0.0017
